City	State	Incorporation	Year	Population
Columbus 	Georgia	city	2015	200579
Johns Creek 	Georgia	city	2010	77192
Johns Creek 	Georgia	city	2011	79510
Johns Creek 	Georgia	city	2012	82281
Johns Creek 	Georgia	city	2013	82721
Johns Creek 	Georgia	city	2014	83118
Johns Creek 	Georgia	city	2015	83335
Marietta 	Georgia	city	2010	56892
Marietta 	Georgia	city	2011	57628
Marietta 	Georgia	city	2012	58492
Marietta 	Georgia	city	2013	59189
Marietta 	Georgia	city	2014	60058
Marietta 	Georgia	city	2015	59067
Roswell 	Georgia	city	2010	88834
Roswell 	Georgia	city	2011	91184
Roswell 	Georgia	city	2012	93677
Roswell 	Georgia	city	2013	93971
Roswell 	Georgia	city	2014	94073
Roswell 	Georgia	city	2015	94501
Sandy Springs 	Georgia	city	2010	94329
Sandy Springs 	Georgia	city	2011	96996
Sandy Springs 	Georgia	city	2012	99408
Sandy Springs 	Georgia	city	2013	99749
Sandy Springs 	Georgia	city	2014	101939
Sandy Springs 	Georgia	city	2015	105330
Savannah 	Georgia	city	2010	136906
Savannah 	Georgia	city	2011	140083
Savannah 	Georgia	city	2012	142163
Savannah 	Georgia	city	2013	142578
Savannah 	Georgia	city	2014	144138
Savannah 	Georgia	city	2015	145674
Smyrna 	Georgia	city	2010	51382
Smyrna 	Georgia	city	2011	51954
Smyrna 	Georgia	city	2012	52692
Smyrna 	Georgia	city	2013	53483
Smyrna 	Georgia	city	2014	54959
Smyrna 	Georgia	city	2015	56146
Valdosta 	Georgia	city	2010	55004
Valdosta 	Georgia	city	2011	56112
Valdosta 	Georgia	city	2012	57681
Valdosta 	Georgia	city	2013	56357
Valdosta 	Georgia	city	2014	56665
Valdosta 	Georgia	city	2015	55724
Warner Robins 	Georgia	city	2010	69023
Warner Robins 	Georgia	city	2011	70714
Warner Robins 	Georgia	city	2012	71774
Warner Robins 	Georgia	city	2013	72584
Warner Robins 	Georgia	city	2014	73303
Warner Robins 	Georgia	city	2015	73490
Athens-Clarke County unified government	Georgia		2010	117469
Athens-Clarke County unified government	Georgia		2011	118462
Athens-Clarke County unified government	Georgia		2012	120217
Athens-Clarke County unified government	Georgia		2013	121121
Athens-Clarke County unified government	Georgia		2014	120814
Athens-Clarke County unified government	Georgia		2015	123912
Augusta-Richmond County consolidated government	Georgia		2010	200933
Augusta-Richmond County consolidated government	Georgia		2011	200509
Augusta-Richmond County consolidated government	Georgia		2012	201850
Augusta-Richmond County consolidated government	Georgia		2013	201156
Augusta-Richmond County consolidated government	Georgia		2014	201149
Augusta-Richmond County consolidated government	Georgia		2015	201793
Roswell 	Georgia	city (pt.)	2010	88834
Roswell 	Georgia	city (pt.)	2011	91184
Roswell 	Georgia	city (pt.)	2012	93677
Roswell 	Georgia	city (pt.)	2013	93971
Roswell 	Georgia	city (pt.)	2014	94073
Roswell 	Georgia	city (pt.)	2015	94501
Warner Robins 	Georgia	city (pt.)	2010	68659
Warner Robins 	Georgia	city (pt.)	2011	70354
Warner Robins 	Georgia	city (pt.)	2012	71415
Warner Robins 	Georgia	city (pt.)	2013	72225
Warner Robins 	Georgia	city (pt.)	2014	72943
Warner Robins 	Georgia	city (pt.)	2015	73131
Urban Honolulu CDP	Hawaii		2010	338680
Urban Honolulu CDP	Hawaii		2011	342169
Urban Honolulu CDP	Hawaii		2012	345639
Urban Honolulu CDP	Hawaii		2013	348784
Boise City 	Idaho	city	2010	206355
Boise City 	Idaho	city	2011	209267
Boise City 	Idaho	city	2012	212254
Boise City 	Idaho	city	2013	214177
Boise City 	Idaho	city	2014	216991
Boise City 	Idaho	city	2015	218281
Caldwell 	Idaho	city	2014	50176
Caldwell 	Idaho	city	2015	51686
Idaho Falls 	Idaho	city	2010	57078
Idaho Falls 	Idaho	city	2011	57628
Idaho Falls 	Idaho	city	2012	58070
Idaho Falls 	Idaho	city	2013	58297
Idaho Falls 	Idaho	city	2014	58655
Idaho Falls 	Idaho	city	2015	59184
Meridian 	Idaho	city	2010	75607
Meridian 	Idaho	city	2011	77855
Meridian 	Idaho	city	2012	80375
Meridian 	Idaho	city	2013	83488
Meridian 	Idaho	city	2014	87712
Meridian 	Idaho	city	2015	90739
Nampa 	Idaho	city	2010	81897
Nampa 	Idaho	city	2011	82668
Nampa 	Idaho	city	2012	83957
Nampa 	Idaho	city	2013	86502
Nampa 	Idaho	city	2014	88156
Nampa 	Idaho	city	2015	89839
Pocatello 	Idaho	city	2010	54336
Pocatello 	Idaho	city	2011	54662
Pocatello 	Idaho	city	2012	54802
Pocatello 	Idaho	city	2013	54457
Pocatello 	Idaho	city	2014	54382
Pocatello 	Idaho	city	2015	54441
Pocatello 	Idaho	city (pt.)	2010	54322
Pocatello 	Idaho	city (pt.)	2011	54648
Pocatello 	Idaho	city (pt.)	2012	54788
Pocatello 	Idaho	city (pt.)	2013	54443
Pocatello 	Idaho	city (pt.)	2014	54368
Pocatello 	Idaho	city (pt.)	2015	54427
Arlington Heights 	Illinois	village	2010	75178
Arlington Heights 	Illinois	village	2011	75407
Arlington Heights 	Illinois	village	2012	75783
Arlington Heights 	Illinois	village	2013	76009
Arlington Heights 	Illinois	village	2014	76057
Arlington Heights 	Illinois	village	2015	75926
Aurora 	Illinois	city	2010	198190
Aurora 	Illinois	city	2011	199292
Aurora 	Illinois	city	2012	199826
Aurora 	Illinois	city	2013	200117
Aurora 	Illinois	city	2014	200543
Aurora 	Illinois	city	2015	200661
Berwyn 	Illinois	city	2010	56683
Berwyn 	Illinois	city	2011	56755
Berwyn 	Illinois	city	2012	56820
Berwyn 	Illinois	city	2013	56852
Berwyn 	Illinois	city	2014	56715
Berwyn 	Illinois	city	2015	56368
Bloomington 	Illinois	city	2010	76764
Bloomington 	Illinois	city	2011	77149
Bloomington 	Illinois	city	2012	77838
Bloomington 	Illinois	city	2013	79054
Bloomington 	Illinois	city	2014	78767
Bloomington 	Illinois	city	2015	78292
Bolingbrook 	Illinois	village	2010	73489
Bolingbrook 	Illinois	village	2011	73783
Bolingbrook 	Illinois	village	2012	73969
Bolingbrook 	Illinois	village	2013	73987
Bolingbrook 	Illinois	village	2014	74145
Bolingbrook 	Illinois	village	2015	74306
Champaign 	Illinois	city	2010	81385
Champaign 	Illinois	city	2011	82148
Champaign 	Illinois	city	2012	83020
Champaign 	Illinois	city	2013	83909
Champaign 	Illinois	city	2014	84805
Champaign 	Illinois	city	2015	86096
Cicero 	Illinois	town	2010	84282
Cicero 	Illinois	town	2011	84405
Cicero 	Illinois	town	2012	84516
Cicero 	Illinois	town	2013	84576
Cicero 	Illinois	town	2014	84388
Cicero 	Illinois	town	2015	83886
Decatur 	Illinois	city	2010	76119
Decatur 	Illinois	city	2011	75902
Decatur 	Illinois	city	2012	75449
Decatur 	Illinois	city	2013	74969
Decatur 	Illinois	city	2014	74071
Decatur 	Illinois	city	2015	73254
Des Plaines 	Illinois	city	2010	58432
Des Plaines 	Illinois	city	2011	58644
Des Plaines 	Illinois	city	2012	58851
Des Plaines 	Illinois	city	2013	58985
Des Plaines 	Illinois	city	2014	58970
Des Plaines 	Illinois	city	2015	58677
Elgin 	Illinois	city	2010	108317
Elgin 	Illinois	city	2011	109252
Elgin 	Illinois	city	2012	109753
Elgin 	Illinois	city	2013	110246
Elgin 	Illinois	city	2014	111164
Elgin 	Illinois	city	2015	112111
Evanston 	Illinois	city	2010	74592
Evanston 	Illinois	city	2011	75079
Evanston 	Illinois	city	2012	75614
Evanston 	Illinois	city	2013	75870
Evanston 	Illinois	city	2014	75891
Evanston 	Illinois	city	2015	75527
Hoffman Estates 	Illinois	village	2010	51944
Hoffman Estates 	Illinois	village	2011	52123
Hoffman Estates 	Illinois	village	2012	52276
Hoffman Estates 	Illinois	village	2013	52396
Hoffman Estates 	Illinois	village	2014	52367
Hoffman Estates 	Illinois	village	2015	52138
Joliet 	Illinois	city	2010	147739
Joliet 	Illinois	city	2011	147943
Joliet 	Illinois	city	2012	148277
Joliet 	Illinois	city	2013	148041
Joliet 	Illinois	city	2014	147934
Joliet 	Illinois	city	2015	147861
Mount Prospect 	Illinois	village	2010	54290
Mount Prospect 	Illinois	village	2011	54439
Mount Prospect 	Illinois	village	2012	54580
Mount Prospect 	Illinois	village	2013	54784
Mount Prospect 	Illinois	village	2014	54972
Mount Prospect 	Illinois	village	2015	54747
Naperville 	Illinois	city	2010	142343
Naperville 	Illinois	city	2011	143096
Naperville 	Illinois	city	2012	143908
Naperville 	Illinois	city	2013	144896
Naperville 	Illinois	city	2014	146283
Naperville 	Illinois	city	2015	147100
Normal 	Illinois	town	2010	52646
Normal 	Illinois	town	2011	53100
Normal 	Illinois	town	2012	54018
Normal 	Illinois	town	2013	54667
Normal 	Illinois	town	2014	54573
Normal 	Illinois	town	2015	54373
Oak Lawn 	Illinois	village	2010	56730
Oak Lawn 	Illinois	village	2011	56877
Oak Lawn 	Illinois	village	2012	57007
Oak Lawn 	Illinois	village	2013	57113
Oak Lawn 	Illinois	village	2014	57054
Oak Lawn 	Illinois	village	2015	56781
Oak Park 	Illinois	village	2010	51901
Oak Park 	Illinois	village	2011	51961
Oak Park 	Illinois	village	2012	52011
Oak Park 	Illinois	village	2013	52160
Oak Park 	Illinois	village	2014	52028
Oak Park 	Illinois	village	2015	52287
Orland Park 	Illinois	village	2010	56717
Orland Park 	Illinois	village	2011	56994
Orland Park 	Illinois	village	2012	57251
Orland Park 	Illinois	village	2013	58515
Orland Park 	Illinois	village	2014	58659
Orland Park 	Illinois	village	2015	58619
Palatine 	Illinois	village	2010	68616
Palatine 	Illinois	village	2011	68850
Palatine 	Illinois	village	2012	69117
Palatine 	Illinois	village	2013	69350
Palatine 	Illinois	village	2014	69414
Palatine 	Illinois	village	2015	69308
Peoria 	Illinois	city	2010	114933
Peoria 	Illinois	city	2011	115328
Peoria 	Illinois	city	2012	115662
Peoria 	Illinois	city	2013	116507
Peoria 	Illinois	city	2014	115784
Peoria 	Illinois	city	2015	115070
Rockford 	Illinois	city	2010	152938
Rockford 	Illinois	city	2011	151942
Rockford 	Illinois	city	2012	151013
Rockford 	Illinois	city	2013	150407
Rockford 	Illinois	city	2014	149154
Rockford 	Illinois	city	2015	148278
Schaumburg 	Illinois	village	2010	74292
Schaumburg 	Illinois	village	2011	74517
Schaumburg 	Illinois	village	2012	74731
Schaumburg 	Illinois	village	2013	74904
Schaumburg 	Illinois	village	2014	74925
Schaumburg 	Illinois	village	2015	74693
Skokie 	Illinois	village	2010	64832
Skokie 	Illinois	village	2011	64980
Skokie 	Illinois	village	2012	65121
Skokie 	Illinois	village	2013	65222
Skokie 	Illinois	village	2014	65137
Skokie 	Illinois	village	2015	64821
Springfield 	Illinois	city	2010	116578
Springfield 	Illinois	city	2011	117160
Springfield 	Illinois	city	2012	117323
Springfield 	Illinois	city	2013	117040
Springfield 	Illinois	city	2014	116899
Springfield 	Illinois	city	2015	116565
Tinley Park 	Illinois	village	2010	56795
Tinley Park 	Illinois	village	2011	56974
Tinley Park 	Illinois	village	2012	57150
Tinley Park 	Illinois	village	2013	57280
Tinley Park 	Illinois	village	2014	57295
Tinley Park 	Illinois	village	2015	57143
Waukegan 	Illinois	city	2010	89169
Waukegan 	Illinois	city	2011	88945
Waukegan 	Illinois	city	2012	88758
Waukegan 	Illinois	city	2013	88901
Waukegan 	Illinois	city	2014	88863
Waukegan 	Illinois	city	2015	88475
Wheaton 	Illinois	city	2010	53055
Wheaton 	Illinois	city	2011	53336
Wheaton 	Illinois	city	2012	53478
Wheaton 	Illinois	city	2013	53697
Wheaton 	Illinois	city	2014	53739
Wheaton 	Illinois	city	2015	53715
Champaign City 	Illinois	township	2010	81385
Champaign City 	Illinois	township	2011	82148
Champaign City 	Illinois	township	2012	83020
Champaign City 	Illinois	township	2013	83909
Champaign City 	Illinois	township	2014	84805
Champaign City 	Illinois	township	2015	86096
Hoffman Estates 	Illinois	village (pt.)	2010	51944
Hoffman Estates 	Illinois	village (pt.)	2011	52123
Hoffman Estates 	Illinois	village (pt.)	2012	52276
Hoffman Estates 	Illinois	village (pt.)	2013	52396
Hoffman Estates 	Illinois	village (pt.)	2014	52367
Hoffman Estates 	Illinois	village (pt.)	2015	52138
Orland Park 	Illinois	village (pt.)	2010	56533
Orland Park 	Illinois	village (pt.)	2011	56810
Orland Park 	Illinois	village (pt.)	2012	57066
Orland Park 	Illinois	village (pt.)	2013	58327
Orland Park 	Illinois	village (pt.)	2014	58472
Orland Park 	Illinois	village (pt.)	2015	58432
Schaumburg 	Illinois	village (pt.)	2010	74292
Schaumburg 	Illinois	village (pt.)	2011	74517
Schaumburg 	Illinois	village (pt.)	2012	74731
Schaumburg 	Illinois	village (pt.)	2013	74904
Schaumburg 	Illinois	village (pt.)	2014	74925
Schaumburg 	Illinois	village (pt.)	2015	74693
Berwyn 	Illinois	township	2010	56683
Berwyn 	Illinois	township	2011	56755
Berwyn 	Illinois	township	2012	56820
Berwyn 	Illinois	township	2013	56852
Berwyn 	Illinois	township	2014	56715
Berwyn 	Illinois	township	2015	56368
Bloom 	Illinois	township	2010	90999
Bloom 	Illinois	township	2011	91376
Bloom 	Illinois	township	2012	91573
Bloom 	Illinois	township	2013	91713
Bloom 	Illinois	township	2014	91606
Bloom 	Illinois	township	2015	91132
Bremen 	Illinois	township	2010	110185
Bremen 	Illinois	township	2011	110524
Bremen 	Illinois	township	2012	110948
Bremen 	Illinois	township	2013	111205
Bremen 	Illinois	township	2014	111152
Bremen 	Illinois	township	2015	110683
Cicero 	Illinois	township	2010	84282
Cicero 	Illinois	township	2011	84405
Cicero 	Illinois	township	2012	84516
Cicero 	Illinois	township	2013	84576
Cicero 	Illinois	township	2014	84388
Cicero 	Illinois	township	2015	83886
Elk Grove 	Illinois	township	2010	92859
Elk Grove 	Illinois	township	2011	93117
Elk Grove 	Illinois	township	2012	93381
Elk Grove 	Illinois	township	2013	93621
Elk Grove 	Illinois	township	2014	93689
Elk Grove 	Illinois	township	2015	93295
Evanston 	Illinois	township	2010	74592
Evanston 	Illinois	township	2011	75079
Evanston 	Illinois	township	2012	75614
Evanston 	Illinois	township	2013	75870
Evanston 	Illinois	township	2014	75891
Evanston 	Illinois	township	2015	75527
Hanover 	Illinois	township	2010	99680
Hanover 	Illinois	township	2011	100127
Hanover 	Illinois	township	2012	100548
Hanover 	Illinois	township	2013	100928
Hanover 	Illinois	township	2014	101128
Hanover 	Illinois	township	2015	101296
Leyden 	Illinois	township	2010	92955
Leyden 	Illinois	township	2011	93157
Leyden 	Illinois	township	2012	93345
Leyden 	Illinois	township	2013	93476
Leyden 	Illinois	township	2014	93331
Leyden 	Illinois	township	2015	92862
Lyons 	Illinois	township	2010	111817
Lyons 	Illinois	township	2011	112521
Lyons 	Illinois	township	2012	112826
Lyons 	Illinois	township	2013	113106
Lyons 	Illinois	township	2014	113197
Lyons 	Illinois	township	2015	112890
Maine 	Illinois	township	2010	135909
Maine 	Illinois	township	2011	136319
Maine 	Illinois	township	2012	136754
Maine 	Illinois	township	2013	137120
Maine 	Illinois	township	2014	137177
Maine 	Illinois	township	2015	136667
New Trier 	Illinois	township	2010	55482
New Trier 	Illinois	township	2011	55749
New Trier 	Illinois	township	2012	55970
New Trier 	Illinois	township	2013	56245
New Trier 	Illinois	township	2014	56514
New Trier 	Illinois	township	2015	56499
Niles 	Illinois	township	2010	105974
Niles 	Illinois	township	2011	106239
Niles 	Illinois	township	2012	106514
Niles 	Illinois	township	2013	106722
Niles 	Illinois	township	2014	106657
Niles 	Illinois	township	2015	106229
Northfield 	Illinois	township	2010	85143
Northfield 	Illinois	township	2011	85448
Northfield 	Illinois	township	2012	85754
Northfield 	Illinois	township	2013	86255
Northfield 	Illinois	township	2014	87376
Northfield 	Illinois	township	2015	87799
Oak Park 	Illinois	township	2010	51901
Oak Park 	Illinois	township	2011	51961
Oak Park 	Illinois	township	2012	52011
Oak Park 	Illinois	township	2013	52160
Oak Park 	Illinois	township	2014	52028
Oak Park 	Illinois	township	2015	52287
Orland 	Illinois	township	2010	97661
Orland 	Illinois	township	2011	98082
Orland 	Illinois	township	2012	98478
Orland 	Illinois	township	2013	99833
Orland 	Illinois	township	2014	99989
Orland 	Illinois	township	2015	99816
Orland Park 	Illinois	village (pt.)	2010	55019
Orland Park 	Illinois	village (pt.)	2011	55287
Orland Park 	Illinois	village (pt.)	2012	55537
Orland Park 	Illinois	village (pt.)	2013	56766
Orland Park 	Illinois	village (pt.)	2014	56907
Orland Park 	Illinois	village (pt.)	2015	56867
Palatine 	Illinois	township	2010	113054
Palatine 	Illinois	township	2011	113427
Palatine 	Illinois	township	2012	113857
Palatine 	Illinois	township	2013	114226
Palatine 	Illinois	township	2014	114318
Palatine 	Illinois	township	2015	114057
Palatine 	Illinois	village (pt.)	2010	68573
Palatine 	Illinois	village (pt.)	2011	68807
Palatine 	Illinois	village (pt.)	2012	69074
Palatine 	Illinois	village (pt.)	2013	69306
Palatine 	Illinois	village (pt.)	2014	69370
Palatine 	Illinois	village (pt.)	2015	69265
Palos 	Illinois	township	2010	54667
Palos 	Illinois	township	2011	54832
Palos 	Illinois	township	2012	54973
Palos 	Illinois	township	2013	55117
Palos 	Illinois	township	2014	55081
Palos 	Illinois	township	2015	54841
Proviso 	Illinois	township	2010	151798
Proviso 	Illinois	township	2011	152094
Proviso 	Illinois	township	2012	152366
Proviso 	Illinois	township	2013	152565
Proviso 	Illinois	township	2014	152331
Proviso 	Illinois	township	2015	151772
Rich 	Illinois	township	2010	76764
Rich 	Illinois	township	2011	77008
Rich 	Illinois	township	2012	77276
Rich 	Illinois	township	2013	77420
Rich 	Illinois	township	2014	77364
Rich 	Illinois	township	2015	77100
Schaumburg 	Illinois	township	2010	131534
Schaumburg 	Illinois	township	2011	131957
Schaumburg 	Illinois	township	2012	132339
Schaumburg 	Illinois	township	2013	132651
Schaumburg 	Illinois	township	2014	132644
Schaumburg 	Illinois	township	2015	132162
Schaumburg 	Illinois	village (pt.)	2010	67837
Schaumburg 	Illinois	village (pt.)	2011	68039
Schaumburg 	Illinois	village (pt.)	2012	68232
Schaumburg 	Illinois	village (pt.)	2013	68387
Schaumburg 	Illinois	village (pt.)	2014	68403
